round_id,train_duration,test_duration,round_duration,num_epochs,trained_items,accuracy,train_loss,test_loss,timestamp,node_name,confusion_matrix
2,7.514782667160034,0.057471513748168945,7.572254180908203,10,0,84.0,0.05238170512020588,3.453972935676575e-05,1769507749.733667,client2,"[[ 6  0  0  3  0  0  1  0  0  0]
 [ 0 13  0  1  0  0  0  0  0  0]
 [ 0  0  7  0  0  0  0  0  0  0]
 [ 0  0  0 10  0  0  0  0  0  0]
 [ 0  0  3  0  3  0  1  0  0  0]
 [ 0  0  0  0  0 12  0  0  0  1]
 [ 2  0  1  0  1  0  4  0  1  0]
 [ 0  0  0  0  0  1  0  8  0  0]
 [ 0  0  0  0  0  0  0  0 12  0]
 [ 0  0  0  0  0  0  0  0  0  9]]"
6,6.8309690952301025,0.04400157928466797,6.8749706745147705,10,0,87.0,0.03192871380597353,3.680132627487183e-05,1769507749.733667,client2,"[[ 6  0  0  1  0  0  3  0  0  0]
 [ 0 13  0  1  0  0  0  0  0  0]
 [ 0  0  7  0  0  0  0  0  0  0]
 [ 0  0  0 10  0  0  0  0  0  0]
 [ 0  0  2  0  4  1  0  0  0  0]
 [ 0  0  0  0  0 12  0  0  0  1]
 [ 0  0  2  0  1  0  5  0  1  0]
 [ 0  0  0  0  0  0  0  9  0  0]
 [ 0  0  0  0  0  0  0  0 12  0]
 [ 0  0  0  0  0  0  0  0  0  9]]"
12,4.510921955108643,0.0339353084564209,4.5448572635650635,10,0,90.0,0.03580712312832475,2.475414425134659e-05,1769507749.733667,client2,"[[ 8  0  0  2  0  0  0  0  0  0]
 [ 0 13  0  1  0  0  0  0  0  0]
 [ 0  0  7  0  0  0  0  0  0  0]
 [ 0  0  0 10  0  0  0  0  0  0]
 [ 0  0  2  0  4  1  0  0  0  0]
 [ 0  0  0  0  0 12  0  0  0  1]
 [ 0  0  0  0  1  0  6  0  2  0]
 [ 0  0  0  0  0  0  0  9  0  0]
 [ 0  0  0  0  0  0  0  0 12  0]
 [ 0  0  0  0  0  0  0  0  0  9]]"
14,5.28106427192688,0.048078060150146484,5.329142332077026,10,0,92.0,0.02552545550279319,1.8431365489959715e-05,1769507749.733667,client2,"[[ 9  0  0  1  0  0  0  0  0  0]
 [ 0 13  0  1  0  0  0  0  0  0]
 [ 0  0  7  0  0  0  0  0  0  0]
 [ 0  0  0 10  0  0  0  0  0  0]
 [ 0  0  1  0  5  1  0  0  0  0]
 [ 0  0  0  0  0 12  0  0  0  1]
 [ 1  0  0  0  1  0  6  0  1  0]
 [ 0  0  0  0  0  0  0  9  0  0]
 [ 0  0  0  0  0  0  0  0 12  0]
 [ 0  0  0  0  0  0  0  0  0  9]]"
27,5.401831388473511,0.04159712791442871,5.4434285163879395,10,0,92.0,0.03281134623102844,2.8895294666290283e-05,1769507749.733667,client2,"[[ 8  0  0  0  0  0  2  0  0  0]
 [ 0 14  0  0  0  0  0  0  0  0]
 [ 0  0  7  0  0  0  0  0  0  0]
 [ 0  0  0 10  0  0  0  0  0  0]
 [ 0  0  2  0  4  1  0  0  0  0]
 [ 0  0  0  0  0 12  0  0  0  1]
 [ 1  0  0  0  1  0  7  0  0  0]
 [ 0  0  0  0  0  0  0  9  0  0]
 [ 0  0  0  0  0  0  0  0 12  0]
 [ 0  0  0  0  0  0  0  0  0  9]]"
36,4.931356191635132,0.042589426040649414,4.973945617675781,10,0,92.0,0.029413236770778894,2.8804177045822143e-05,1769507749.733667,client2,"[[ 9  0  0  1  0  0  0  0  0  0]
 [ 0 13  0  1  0  0  0  0  0  0]
 [ 0  0  7  0  0  0  0  0  0  0]
 [ 0  0  0 10  0  0  0  0  0  0]
 [ 0  0  1  0  5  1  0  0  0  0]
 [ 0  0  0  0  0 12  0  0  0  1]
 [ 0  0  1  0  1  0  7  0  0  0]
 [ 0  0  0  0  0  0  0  9  0  0]
 [ 1  0  0  0  0  0  0  0 11  0]
 [ 0  0  0  0  0  0  0  0  0  9]]"
