round_id,train_duration,test_duration,round_duration,num_epochs,trained_items,accuracy,train_loss,test_loss,timestamp,node_name,confusion_matrix
2,5.453547477722168,0.048958778381347656,5.502506256103516,10,0,43.0,0.03284415816888213,0.00045162782669067383,1769403234.063822,client35,"[[ 0  0  0  0  0  0 11  0  0  0]
 [ 0  0  0  0  0  0  6  0 10  0]
 [ 0  0  0  0  0  0  3  0  1  0]
 [ 0  0  0  0  0  0 11  0  1  0]
 [ 0  0  0  0  0  0  8  0  0  0]
 [ 0  0  0  0  0 12  0  1  2  0]
 [ 0  0  0  0  0  0  6  0  0  0]
 [ 0  0  0  0  0  0  0  7  0  0]
 [ 0  0  0  0  0  0  1  0  9  0]
 [ 0  0  0  0  0  0  0  2  0  9]]"
6,5.9835124015808105,0.05668997764587402,6.040202379226685,10,0,55.0,0.03620441723614931,0.00042980947494506837,1769403234.063822,client35,"[[ 0  0  0  0  0  0 11  0  0  0]
 [ 0  9  0  0  0  0  7  0  0  0]
 [ 0  0  0  0  0  0  4  0  0  0]
 [ 0  0  0  0  0  0 12  0  0  0]
 [ 0  0  0  0  0  0  8  0  0  0]
 [ 0  0  0  0  0 15  0  0  0  0]
 [ 0  0  0  0  0  0  6  0  0  0]
 [ 0  0  0  0  0  0  0  7  0  0]
 [ 0  0  0  0  0  0  1  0  9  0]
 [ 0  0  0  0  0  0  0  2  0  9]]"
15,5.494709730148315,0.040703535079956055,5.5354132652282715,10,0,48.0,0.025236136512830853,0.0002903139114379883,1769403234.063822,client35,"[[ 0  0  0  0  0  0 11  0  0  0]
 [ 0  2  0  0  0  0 14  0  0  0]
 [ 0  0  0  0  0  0  4  0  0  0]
 [ 0  0  0  0  0  0 12  0  0  0]
 [ 0  0  0  0  0  0  8  0  0  0]
 [ 0  0  0  0  0 15  0  0  0  0]
 [ 0  0  0  0  0  0  6  0  0  0]
 [ 0  0  0  0  0  0  0  7  0  0]
 [ 0  0  0  0  0  0  1  0  9  0]
 [ 0  0  0  0  0  0  0  2  0  9]]"
19,5.604144096374512,0.04671669006347656,5.650860786437988,10,0,57.0,0.01334310059901327,0.00026006436347961425,1769403234.063822,client35,"[[ 0  0  0  0  0  1 10  0  0  0]
 [ 0 10  0  0  0  0  5  0  1  0]
 [ 0  0  0  0  0  0  4  0  0  0]
 [ 0  0  0  1  0  0 11  0  0  0]
 [ 0  0  0  0  0  0  8  0  0  0]
 [ 0  0  0  0  0 15  0  0  0  0]
 [ 0  0  0  0  0  0  6  0  0  0]
 [ 0  0  0  0  0  0  0  7  0  0]
 [ 0  0  0  0  0  1  0  0  9  0]
 [ 0  0  0  0  0  0  0  2  0  9]]"
23,5.566793441772461,0.0637366771697998,5.630530118942261,10,0,59.0,0.04722294248640537,0.00022540411949157715,1769403234.063822,client35,"[[ 0  0  0  0  0  1 10  0  0  0]
 [ 0 12  0  0  0  0  4  0  0  0]
 [ 0  0  0  0  0  0  4  0  0  0]
 [ 0  0  0  1  0  0 11  0  0  0]
 [ 0  0  0  0  0  0  8  0  0  0]
 [ 0  0  0  0  0 15  0  0  0  0]
 [ 0  0  0  0  0  0  6  0  0  0]
 [ 0  0  0  0  0  0  0  7  0  0]
 [ 0  0  0  0  0  0  1  0  9  0]
 [ 0  0  0  0  0  0  0  2  0  9]]"
26,5.506732702255249,0.0557553768157959,5.562488079071045,10,0,57.0,0.018812912493012847,0.00023885834217071534,1769403234.063822,client35,"[[ 0  0  0  0  0  1 10  0  0  0]
 [ 0 10  0  0  0  0  5  0  1  0]
 [ 0  0  0  0  0  0  3  0  1  0]
 [ 0  0  0  1  0  0 11  0  0  0]
 [ 0  0  0  0  0  0  8  0  0  0]
 [ 0  0  0  0  0 15  0  0  0  0]
 [ 0  0  0  0  0  0  6  0  0  0]
 [ 0  0  0  0  0  0  0  7  0  0]
 [ 0  0  0  0  0  0  1  0  9  0]
 [ 0  0  0  0  0  0  0  2  0  9]]"
29,5.252964496612549,0.046115875244140625,5.2990803718566895,10,0,61.0,0.028236723644658922,0.00025073280334472655,1769403234.063822,client35,"[[ 0  0  0  0  0  1 10  0  0  0]
 [ 0 13  0  0  0  0  3  0  0  0]
 [ 0  0  0  0  0  0  3  0  1  0]
 [ 0  0  0  2  0  0 10  0  0  0]
 [ 0  0  0  0  0  0  8  0  0  0]
 [ 0  0  0  0  0 15  0  0  0  0]
 [ 0  0  0  0  0  0  6  0  0  0]
 [ 0  0  0  0  0  0  0  7  0  0]
 [ 0  0  0  0  0  0  1  0  9  0]
 [ 0  0  0  0  0  0  0  2  0  9]]"
32,5.620726108551025,0.07311868667602539,5.693844795227051,10,0,53.0,0.017298624361865224,0.0002569589614868164,1769403234.063822,client35,"[[ 0  0  0  0  0  0 10  0  0  1]
 [ 0  5  0  0  0  0  8  0  3  0]
 [ 0  0  0  0  0  0  3  0  1  0]
 [ 0  0  0  2  0  0 10  0  0  0]
 [ 0  0  0  0  0  0  8  0  0  0]
 [ 0  0  0  0  0 15  0  0  0  0]
 [ 0  0  0  0  0  0  6  0  0  0]
 [ 0  0  0  0  0  0  0  7  0  0]
 [ 0  0  0  0  0  0  1  0  9  0]
 [ 0  0  0  0  0  0  0  2  0  9]]"
46,5.441903114318848,0.04842853546142578,5.490331649780273,10,0,55.0,0.023885953868739308,0.0003077784776687622,1769403234.063822,client35,"[[ 0  0  0  0  0  1 10  0  0  0]
 [ 0  9  0  0  0  0  4  0  3  0]
 [ 0  0  0  0  0  0  3  0  1  0]
 [ 0  0  0  1  0  0  4  0  6  1]
 [ 0  0  0  0  0  0  8  0  0  0]
 [ 0  0  0  0  0 15  0  0  0  0]
 [ 0  0  0  0  0  0  5  0  1  0]
 [ 0  0  0  0  0  0  0  7  0  0]
 [ 0  0  0  0  0  0  0  0  9  1]
 [ 0  0  0  0  0  0  0  2  0  9]]"
48,5.577903985977173,0.06771159172058105,5.645615577697754,10,0,60.0,0.01953201312571764,0.000282092809677124,1769403234.063822,client35,"[[ 0  0  0  0  0  1 10  0  0  0]
 [ 0 12  0  0  0  0  4  0  0  0]
 [ 0  0  0  0  0  0  4  0  0  0]
 [ 0  0  0  2  0  0  9  0  1  0]
 [ 0  0  0  0  0  0  8  0  0  0]
 [ 0  0  0  0  0 15  0  0  0  0]
 [ 0  0  0  0  0  0  6  0  0  0]
 [ 0  0  0  0  0  0  0  7  0  0]
 [ 0  0  0  0  0  1  0  0  9  0]
 [ 0  0  0  0  0  0  0  2  0  9]]"
76,5.1708972454071045,0.04438185691833496,5.2152791023254395,10,0,53.0,0.2143688433803618,0.00038861119747161867,1769403234.063822,client35,"[[ 0  0  0  0  0  0 10  0  1  0]
 [ 0  3  0  0  0  0  4  0  9  0]
 [ 0  0  0  0  0  0  4  0  0  0]
 [ 0  0  0  2  0  0  9  0  0  1]
 [ 0  0  0  0  0  0  8  0  0  0]
 [ 0  0  0  0  0 15  0  0  0  0]
 [ 0  0  0  0  0  0  6  0  0  0]
 [ 0  0  0  0  0  0  0  7  0  0]
 [ 0  0  0  0  0  0  1  0  9  0]
 [ 0  0  0  0  0  0  0  0  0 11]]"
