round_id,train_duration,test_duration,round_duration,num_epochs,trained_items,accuracy,train_loss,test_loss,timestamp,node_name,confusion_matrix
6,5.463010311126709,0.0771799087524414,5.54019021987915,10,0,38.0,0.03178647547028959,0.0005563250064849854,1769403234.063822,client1,"[[ 0  0  0  0  0  0  8  0  0  0]
 [ 0  0  0  0  0  0 11  0  0  0]
 [ 0  0  0  0  0  0 17  0  0  0]
 [ 0  0  0  0  0  0  9  0  0  0]
 [ 0  0  0  0  0  0 14  0  0  0]
 [ 0  0  0  0  0  4  0  1  0  0]
 [ 0  0  0  0  0  0  5  0  1  0]
 [ 0  0  0  0  0  0  0  8  0  1]
 [ 0  0  0  0  0  0  0  0  8  0]
 [ 0  0  0  0  0  0  0  0  0 13]]"
15,5.23473048210144,0.04508638381958008,5.2798168659210205,10,0,40.0,0.05239505029749125,0.0003465276718139648,1769403234.063822,client1,"[[ 0  0  0  0  0  0  8  0  0  0]
 [ 0  0  0  0  0  0 11  0  0  0]
 [ 0  0  0  0  0  0 17  0  0  0]
 [ 0  0  0  1  0  0  8  0  0  0]
 [ 0  0  0  0  0  0 14  0  0  0]
 [ 0  0  0  0  0  4  0  1  0  0]
 [ 0  0  0  0  0  0  6  0  0  0]
 [ 0  0  0  0  0  0  0  9  0  0]
 [ 0  0  0  0  0  0  0  0  8  0]
 [ 0  0  0  0  0  0  0  1  0 12]]"
16,5.501314640045166,0.045996904373168945,5.547311544418335,10,0,38.0,0.0338070185855031,0.00042835330963134766,1769403234.063822,client1,"[[ 0  0  0  0  0  0  8  0  0  0]
 [ 0  0  0  0  0  0 11  0  0  0]
 [ 0  0  0  0  0  0 17  0  0  0]
 [ 0  0  0  0  0  0  9  0  0  0]
 [ 0  0  0  0  0  0 14  0  0  0]
 [ 0  0  0  0  0  5  0  0  0  0]
 [ 0  0  0  0  0  0  5  0  1  0]
 [ 0  0  0  0  0  0  0  9  0  0]
 [ 0  0  0  0  0  1  0  0  7  0]
 [ 0  0  0  0  0  0  0  1  0 12]]"
37,5.598373174667358,0.05932927131652832,5.657702445983887,10,0,41.0,0.022891515761148184,0.00037613680362701417,1769403234.063822,client1,"[[ 0  0  0  0  0  0  6  0  2  0]
 [ 0  0  0  0  0  0 11  0  0  0]
 [ 0  0  0  0  0  0 17  0  0  0]
 [ 0  0  0  3  0  0  5  0  1  0]
 [ 0  0  0  0  2  0 12  0  0  0]
 [ 0  0  0  0  0  4  0  1  0  0]
 [ 0  0  0  0  0  0  5  0  1  0]
 [ 0  0  0  0  0  0  0  9  0  0]
 [ 0  0  0  0  0  1  0  0  7  0]
 [ 0  0  0  0  0  0  0  2  0 11]]"
42,5.638421535491943,0.04219865798950195,5.680620193481445,10,0,39.0,0.018709996528923512,0.0004384315013885498,1769403234.063822,client1,"[[ 0  0  0  0  0  0  6  0  2  0]
 [ 0  0  0  0  0  0 11  0  0  0]
 [ 0  0  0  0  0  0 17  0  0  0]
 [ 0  0  0  2  0  0  7  0  0  0]
 [ 0  0  0  0  0  0 14  0  0  0]
 [ 0  0  0  0  0  5  0  0  0  0]
 [ 0  0  0  0  0  0  5  0  1  0]
 [ 0  0  0  0  0  0  0  8  0  1]
 [ 0  0  0  0  0  1  0  0  7  0]
 [ 0  0  0  0  0  0  0  1  0 12]]"
43,5.225799322128296,0.04991602897644043,5.275715351104736,10,0,38.0,0.01498551550321281,0.0004029675006866455,1769403234.063822,client1,"[[ 0  0  0  0  0  0  6  0  2  0]
 [ 0  0  0  0  0  0 11  0  0  0]
 [ 0  0  0  0  0  0 17  0  0  0]
 [ 0  0  0  2  0  0  7  0  0  0]
 [ 0  0  0  0  0  0 13  0  1  0]
 [ 0  0  0  0  0  5  0  0  0  0]
 [ 0  0  0  0  0  0  5  0  1  0]
 [ 0  0  0  0  0  1  0  7  0  1]
 [ 0  0  0  0  0  1  0  0  7  0]
 [ 0  0  0  0  0  0  0  1  0 12]]"
48,5.711336612701416,0.047281742095947266,5.758618354797363,10,0,39.0,0.012528561824001371,0.0005212974071502686,1769403234.063822,client1,"[[ 0  0  0  0  0  0  6  0  2  0]
 [ 0  0  0  0  0  0 11  0  0  0]
 [ 0  0  0  0  0  0 17  0  0  0]
 [ 0  0  0  2  0  0  6  0  1  0]
 [ 0  0  0  0  0  0 14  0  0  0]
 [ 0  0  0  0  0  5  0  0  0  0]
 [ 0  0  0  0  0  0  6  0  0  0]
 [ 0  0  0  0  0  0  0  6  0  3]
 [ 0  0  0  0  0  1  0  0  7  0]
 [ 0  0  0  0  0  0  0  0  0 13]]"
72,5.241672992706299,0.055120229721069336,5.296793222427368,10,0,38.0,0.0073714614729397,0.0004404952526092529,1769403234.063822,client1,"[[ 0  0  0  0  0  0  7  0  1  0]
 [ 0  1  0  0  0  2  8  0  0  0]
 [ 0  0  0  0  0  0 17  0  0  0]
 [ 0  0  0  1  0  0  7  0  1  0]
 [ 0  0  0  0  0  0 13  0  1  0]
 [ 0  0  0  0  0  5  0  0  0  0]
 [ 0  0  0  0  0  0  5  0  1  0]
 [ 0  0  0  0  0  0  0  7  0  2]
 [ 0  0  0  0  0  0  0  0  8  0]
 [ 0  0  0  0  0  0  0  2  0 11]]"
