round_id,train_duration,test_duration,round_duration,num_epochs,trained_items,accuracy,train_loss,test_loss,timestamp,node_name,confusion_matrix
7,7.916887044906616,0.06339621543884277,7.980283260345459,10,0,87.0,0.08712391341105104,4.5040008425712584e-05,1769510715.0283473,client41,"[[ 8  0  0  1  0  1  1  0  0  0]
 [ 0  7  0  1  0  0  0  0  0  0]
 [ 0  0  8  1  3  0  0  0  0  0]
 [ 0  0  0 13  1  0  0  0  1  0]
 [ 0  0  0  0  9  0  0  0  0  0]
 [ 0  0  0  0  0 12  0  0  0  0]
 [ 0  0  0  0  0  0  8  0  1  0]
 [ 0  0  0  0  0  0  0  6  0  0]
 [ 0  0  0  1  0  0  0  0 10  0]
 [ 0  0  0  0  0  0  0  1  0  6]]"
13,4.830794334411621,0.0531463623046875,4.883940696716309,10,0,87.0,0.07583300173282623,4.432506263256073e-05,1769510715.0283473,client41,"[[11  0  0  0  0  0  0  0  0  0]
 [ 0  7  0  1  0  0  0  0  0  0]
 [ 0  0 10  1  1  0  0  0  0  0]
 [ 2  0  0 12  0  0  0  0  1  0]
 [ 0  0  2  0  7  0  0  0  0  0]
 [ 0  0  0  0  0 11  0  1  0  0]
 [ 1  0  0  0  1  0  6  0  1  0]
 [ 0  0  0  0  0  0  0  6  0  0]
 [ 0  0  0  0  0  0  0  0 11  0]
 [ 0  0  0  0  0  0  0  1  0  6]]"
17,4.769025564193726,0.05008292198181152,4.819108486175537,10,0,88.0,0.11963790282607079,4.790591299533844e-05,1769510715.0283473,client41,"[[10  0  0  0  0  1  0  0  0  0]
 [ 0  7  0  1  0  0  0  0  0  0]
 [ 0  0 10  1  1  0  0  0  0  0]
 [ 1  0  0 12  0  0  1  0  1  0]
 [ 0  0  1  0  8  0  0  0  0  0]
 [ 0  0  0  0  0 11  0  0  0  1]
 [ 0  0  0  0  0  0  8  0  1  0]
 [ 0  0  0  0  0  0  0  4  0  2]
 [ 0  0  0  0  0  0  0  0 11  0]
 [ 0  0  0  0  0  0  0  0  0  7]]"
32,4.8661346435546875,0.0634307861328125,4.9295654296875,10,0,88.0,0.1022386323660612,4.4772565364837646e-05,1769510715.0283473,client41,"[[ 9  0  0  0  0  1  1  0  0  0]
 [ 0  7  0  1  0  0  0  0  0  0]
 [ 0  0 10  1  1  0  0  0  0  0]
 [ 0  0  0 14  0  0  1  0  0  0]
 [ 0  0  1  0  8  0  0  0  0  0]
 [ 0  0  0  0  0 12  0  0  0  0]
 [ 0  0  1  0  0  0  7  0  1  0]
 [ 0  0  0  0  0  0  0  6  0  0]
 [ 0  0  0  0  0  1  0  1  9  0]
 [ 0  0  0  0  0  0  0  1  0  6]]"
