round_id,train_duration,test_duration,round_duration,num_epochs,trained_items,accuracy,train_loss,test_loss,timestamp,node_name,confusion_matrix
7,5.024072647094727,0.05195045471191406,5.076023101806641,10,0,76.0,0.13759936802089215,7.250758409500122e-05,1769383224.148337,client82,"[[ 4  0  1  0  0  0  5  0  0  0]
 [ 0 14  0  1  0  0  0  0  0  0]
 [ 2  1  3  0  1  0  2  0  0  0]
 [ 1  0  0  8  0  0  2  0  0  0]
 [ 0  0  2  0  2  0  3  0  0  0]
 [ 0  0  0  0  0  7  0  0  0  1]
 [ 0  0  0  0  0  0  9  0  0  0]
 [ 0  0  0  0  0  1  0 15  0  0]
 [ 0  0  0  0  0  0  1  0 10  0]
 [ 0  0  0  0  0  0  0  0  0  4]]"
32,4.907973527908325,0.05845022201538086,4.966423749923706,10,0,82.0,0.12161337658762932,7.601299285888672e-05,1769383224.148337,client82,"[[ 7  0  0  0  0  0  3  0  0  0]
 [ 0 14  0  1  0  0  0  0  0  0]
 [ 2  0  2  0  2  0  3  0  0  0]
 [ 0  0  0 11  0  0  0  0  0  0]
 [ 0  0  0  0  6  0  1  0  0  0]
 [ 0  0  0  0  0  6  0  0  0  2]
 [ 0  0  0  0  1  0  8  0  0  0]
 [ 0  0  0  0  0  1  0 14  0  1]
 [ 0  0  0  0  0  0  1  0 10  0]
 [ 0  0  0  0  0  0  0  0  0  4]]"
