round_id,train_duration,test_duration,round_duration,num_epochs,trained_items,accuracy,train_loss,test_loss,timestamp,node_name,confusion_matrix
2,5.042363166809082,0.0513606071472168,5.093723773956299,10,0,90.0,0.050418545678257945,3.4302550554275514e-05,1769386008.4926863,client35,"[[11  0  0  0  0  0  0  0  0  0]
 [ 0 16  0  0  0  0  0  0  0  0]
 [ 0  0  4  0  0  0  0  0  0  0]
 [ 1  0  0 10  1  0  0  0  0  0]
 [ 0  0  0  0  6  0  2  0  0  0]
 [ 0  0  0  0  0 13  0  1  0  1]
 [ 2  0  0  0  0  0  4  0  0  0]
 [ 0  0  0  0  0  0  0  7  0  0]
 [ 0  0  0  0  0  0  1  0  9  0]
 [ 0  0  0  0  0  0  0  1  0 10]]"
6,4.749752521514893,0.04995012283325195,4.7997026443481445,10,0,92.0,0.02501222603023052,2.652033269405365e-05,1769386008.4926863,client35,"[[11  0  0  0  0  0  0  0  0  0]
 [ 0 16  0  0  0  0  0  0  0  0]
 [ 0  0  4  0  0  0  0  0  0  0]
 [ 0  0  0 11  0  0  1  0  0  0]
 [ 0  0  0  0  6  0  2  0  0  0]
 [ 0  0  0  0  0 14  0  0  0  1]
 [ 1  0  0  0  0  0  5  0  0  0]
 [ 0  0  0  0  0  0  0  7  0  0]
 [ 0  0  1  0  0  0  0  0  9  0]
 [ 0  0  0  0  0  0  0  2  0  9]]"
15,4.777201414108276,0.06939911842346191,4.846600532531738,10,0,89.0,0.008100459119305015,3.0712613463401795e-05,1769386008.4926863,client35,"[[ 9  0  0  0  0  0  2  0  0  0]
 [ 0 16  0  0  0  0  0  0  0  0]
 [ 0  0  4  0  0  0  0  0  0  0]
 [ 1  0  0 10  1  0  0  0  0  0]
 [ 0  0  0  0  7  0  1  0  0  0]
 [ 0  0  0  0  0 13  0  1  0  1]
 [ 1  0  0  0  0  0  5  0  0  0]
 [ 0  0  0  0  0  0  0  7  0  0]
 [ 0  1  0  0  0  0  0  0  9  0]
 [ 0  0  0  0  0  0  0  2  0  9]]"
19,4.768900632858276,0.05398154258728027,4.822882175445557,10,0,91.0,0.009871722338721156,2.8076550364494325e-05,1769386008.4926863,client35,"[[10  0  0  0  0  0  1  0  0  0]
 [ 0 16  0  0  0  0  0  0  0  0]
 [ 0  0  4  0  0  0  0  0  0  0]
 [ 1  0  0 10  1  0  0  0  0  0]
 [ 0  0  0  0  7  0  1  0  0  0]
 [ 0  0  0  0  0 14  0  0  0  1]
 [ 1  0  0  0  0  0  5  0  0  0]
 [ 0  0  0  0  0  0  0  7  0  0]
 [ 0  0  0  0  0  0  1  0  9  0]
 [ 0  0  0  0  0  0  0  2  0  9]]"
23,4.513468503952026,0.038948774337768555,4.552417278289795,10,0,89.0,0.007659741141833365,2.9326257109642028e-05,1769386008.4926863,client35,"[[ 9  0  0  0  0  0  2  0  0  0]
 [ 0 16  0  0  0  0  0  0  0  0]
 [ 0  0  4  0  0  0  0  0  0  0]
 [ 0  0  0 10  1  0  1  0  0  0]
 [ 0  0  0  0  7  0  1  0  0  0]
 [ 0  0  0  0  0 13  0  1  0  1]
 [ 1  0  0  0  0  0  5  0  0  0]
 [ 0  0  0  0  0  0  0  7  0  0]
 [ 0  0  0  0  0  0  1  0  9  0]
 [ 0  0  0  0  0  0  0  2  0  9]]"
26,4.642370700836182,0.04578828811645508,4.688158988952637,10,0,90.0,0.00706330519169569,2.707773447036743e-05,1769386008.4926863,client35,"[[ 9  0  0  0  0  0  2  0  0  0]
 [ 0 16  0  0  0  0  0  0  0  0]
 [ 0  0  4  0  0  0  0  0  0  0]
 [ 1  0  0 10  1  0  0  0  0  0]
 [ 0  0  0  0  7  0  1  0  0  0]
 [ 0  0  0  0  0 13  0  1  0  1]
 [ 1  0  0  0  0  0  5  0  0  0]
 [ 0  0  0  0  0  0  0  7  0  0]
 [ 0  0  0  0  0  0  1  0  9  0]
 [ 0  0  0  0  0  0  0  1  0 10]]"
29,4.489436626434326,0.0421905517578125,4.531627178192139,10,0,90.0,0.007026198878884315,2.7777945995330812e-05,1769386008.4926863,client35,"[[ 9  0  0  0  0  0  2  0  0  0]
 [ 0 16  0  0  0  0  0  0  0  0]
 [ 0  0  4  0  0  0  0  0  0  0]
 [ 0  0  0 10  1  0  1  0  0  0]
 [ 0  0  0  0  7  0  1  0  0  0]
 [ 0  0  0  0  0 13  0  1  0  1]
 [ 1  0  0  0  0  0  5  0  0  0]
 [ 0  0  0  0  0  0  0  7  0  0]
 [ 0  0  1  0  0  0  0  0  9  0]
 [ 0  0  0  0  0  0  0  1  0 10]]"
32,4.80998682975769,0.04559731483459473,4.855584144592285,10,0,90.0,0.0054031071835197505,3.0673372745513914e-05,1769386008.4926863,client35,"[[ 9  0  0  0  0  0  2  0  0  0]
 [ 0 16  0  0  0  0  0  0  0  0]
 [ 0  0  4  0  0  0  0  0  0  0]
 [ 0  0  0 10  1  0  1  0  0  0]
 [ 0  0  0  0  7  0  1  0  0  0]
 [ 0  0  0  0  0 13  0  1  0  1]
 [ 1  0  0  0  0  0  5  0  0  0]
 [ 0  0  0  0  0  0  0  7  0  0]
 [ 0  0  0  0  0  0  1  0  9  0]
 [ 0  0  0  0  0  0  0  1  0 10]]"
